Category,Description,NutrientDataBankNumber,Carotene,Cryptoxanthin,Carbohydrate,Cholesterol,Choline,Fiber,Lutein and Zeaxanthin,Lycopene,Niacin,Protein,Retinol,Riboflavin,Selenium,SugarTotal,Water,MonosaturatedFat,PolysaturatedFat,SaturatedFat,Total Lipid,Calcium,Copper,Iron,Magnesium,Phosphorus,Potassium,Sodium,Zinc,Vitamin_A,Vitamin_B12,Vitamin_B6,Vitamin_C,Vitamin_D,Vitamin_E,Vitamin_K
Oatmeal,"Oatmeal, instant, other flavors, no added fat",56203175,1,0,20.23,0,5.9,1.9,15,0,2.942,2.44,183,0.251,4.4,7.99,75.23,0.378,0.422,0.205,1.25,70,0.071,2.73,24,80,95,136,0.46,183,0,0.386,0,0.254,0.14,0.4
Oatmeal,"Oatmeal, instant, other flavors, fat added",56203180,11,0,19.64,4,6.2,1.8,15,0,2.855,2.38,198,0.245,4.3,7.75,73.67,1.03,0.773,1.27,3.43,69,0.069,2.65,24,79,93,152,0.45,199,0,0.408,0,0.246,0.39,1.7
Oatmeal,"Oatmeal, reduced sugar, plain, NS as to fat",56203500,11,0,16.11,4,5.9,1.8,7,0,1.487,2.29,181,0.124,4.3,3.93,77.27,1.094,0.819,1.347,3.57,68,0.071,3.61,24,78,80,107,0.46,182,0,0.226,0,0.158,0.38,1.7
Oatmeal,"Oatmeal, reduced sugar, plain, no added fat",56203510,0,0,16.62,0,5.6,1.9,7,0,1.534,2.35,164,0.127,4.4,4.05,79.03,0.41,0.452,0.231,1.28,70,0.074,3.73,25,80,82,90,0.47,164,0,0.197,0,0.163,0.12,0.4
Oatmeal,"Oatmeal, reduced sugar, plain, fat added",56203520,11,0,16.11,4,5.9,1.8,7,0,1.487,2.29,181,0.124,4.3,3.93,77.27,1.094,0.819,1.347,3.57,68,0.071,3.61,24,78,80,107,0.46,182,0,0.226,0,0.158,0.38,1.7
Oatmeal,"Oatmeal, made with milk and sugar, Puerto Rican style",56203540,3,0,26.33,7,19.1,1.4,23,0,0.233,4.63,49,0.137,5.7,17.09,65.02,0.632,0.374,1.13,2.62,113,0.053,0.57,29,140,179,233,0.86,49,0.38,0.058,0.1,0.094,0.08,0.4
Oatmeal,"Oatmeal, reduced sugar, flavored, NS as to fat",56203550,11,0,16.11,4,5.9,1.8,7,0,1.487,2.29,181,0.124,4.3,3.93,77.27,1.094,0.819,1.347,3.57,68,0.071,3.61,24,78,80,107,0.46,182,0,0.226,0,0.158,0.38,1.7
Oatmeal,"Oatmeal, reduced sugar, flavored, no added fat",56203555,0,0,16.62,0,5.6,1.9,7,0,1.534,2.35,164,0.127,4.4,4.05,79.03,0.41,0.452,0.231,1.28,70,0.074,3.73,25,80,82,90,0.47,164,0,0.197,0,0.163,0.12,0.4
Oatmeal,"Oatmeal, reduced sugar, flavored, fat added",56203560,11,0,16.11,4,5.9,1.8,7,0,1.487,2.29,181,0.124,4.3,3.93,77.27,1.094,0.819,1.347,3.57,68,0.071,3.61,24,78,80,107,0.46,182,0,0.226,0,0.158,0.38,1.7
Oatmeal,"Oatmeal, multigrain, NS as to fat",56203600,8,0,11.98,3,5.2,2,27,0,0.591,2.1,15,0.027,5.2,0.41,83.36,0.559,0.438,0.815,1.99,9,0.066,0.45,20,55,51,83,0.54,15,0,0.065,0,0.045,0.29,1.5
Oatmeal,"Oatmeal, multigrain, no added fat",56203610,1,0,12.19,0,5,2,27,0,0.601,2.12,0,0.027,5.3,0.41,84.69,0.101,0.19,0.076,0.46,9,0.068,0.46,20,55,51,70,0.55,0,0,0.042,0,0.046,0.11,0.6
Oatmeal,"Oatmeal, multigrain, fat added",56203620,8,0,11.98,3,5.2,2,27,0,0.591,2.1,15,0.027,5.2,0.41,83.36,0.559,0.438,0.815,1.99,9,0.066,0.45,20,55,51,83,0.54,15,0,0.065,0,0.045,0.29,1.5
Quinoa,"Quinoa, NS as to fat",56204000,33,0,20.22,0,22.3,2.7,50,0,0.391,4.18,38,0.105,2.7,0.82,69.67,1.449,2.32,0.812,4.75,17,0.182,1.41,61,145,164,188,1.03,40,0,0.3,0,0.102,1.63,5
Quinoa,"Quinoa, no added fat",56204005,3,0,21.21,0,22.9,2.8,53,0,0.41,4.38,0,0.11,2.8,0.87,71.32,0.526,1.074,0.23,1.91,17,0.191,1.48,64,151,171,163,1.09,0,0,0.123,0,0.107,0.63,0
Quinoa,"Quinoa, fat added",56204010,33,0,20.22,0,22.3,2.7,50,0,0.391,4.18,38,0.105,2.7,0.82,69.67,1.449,2.32,0.812,4.75,17,0.182,1.41,61,145,164,188,1.03,40,0,0.3,0,0.102,1.63,5
Rice,"Rice, cooked, NFS",56205000,0,0,27.99,0,2.1,0.4,0,0,1.467,2.67,0,0.013,7.5,0.05,68.01,0.087,0.076,0.077,0.28,10,0.069,1.19,12,43,35,245,0.49,0,0,0.092,0,0.162,0.04,0
Rice,"Rice, white, cooked, NS as to fat",56205001,0,0,27.99,0,2.1,0.4,0,0,1.467,2.67,0,0.013,7.5,0.05,68.01,0.087,0.076,0.077,0.28,10,0.069,1.19,12,43,35,244,0.49,0,0,0.092,0,0.162,0.04,0
Rice,"Rice, white, cooked, made with oil",56205002,0,0,27.19,0,2,0.4,0,0,1.425,2.6,0,0.013,7.2,0.05,66.07,1.279,1.248,0.464,3.12,10,0.067,1.16,12,42,34,238,0.47,0,0,0.09,0,0.157,0.37,3.4
Rice,"Rice, white, cooked, made with butter",56205004,5,0,27.2,6,2.6,0.4,0,0,1.426,2.62,19,0.014,7.3,0.05,66.53,0.684,0.16,1.539,2.58,11,0.067,1.16,12,42,34,256,0.48,20,0,0.09,0,0.157,0.1,0.2
Rice,"Rice, white, cooked, made with margarine",56205006,17,0,27.22,0,2.3,0.4,0,0,1.425,2.6,22,0.013,7.2,0.05,66.99,0.776,0.813,0.441,2.12,10,0.067,1.16,12,42,35,258,0.47,23,0,0.17,0,0.158,0.55,2.8
Rice,"Rice, white, cooked, fat added, NS as to fat type",56205007,5,0,27.2,2,2.3,0.4,0,0,1.425,2.6,10,0.013,7.2,0.05,66.4,1,0.834,0.782,2.76,10,0.067,1.16,12,42,34,247,0.47,11,0,0.106,0,0.157,0.33,2.3
Rice,"Rice, white, cooked, no added fat",56205008,0,0,27.99,0,2.1,0.4,0,0,1.467,2.67,0,0.013,7.5,0.05,68.01,0.087,0.076,0.077,0.28,10,0.069,1.19,12,43,35,245,0.49,0,0,0.092,0,0.162,0.04,0
Rice,"Rice, brown, cooked, NS as to fat",56205011,0,0,25.45,0,9.2,1.6,0,0,2.548,2.73,0,0.069,5.8,0.24,69.91,0.367,0.364,0.259,0.96,3,0.105,0.56,39,102,86,201,0.71,0,0,0.122,0,0.177,0.17,0.2
Rice,"Rice, brown, cooked, fat added, made with oil",56205012,0,0,24.86,0,8.9,1.6,0,0,2.489,2.66,0,0.067,5.6,0.23,68.29,1.333,1.314,0.571,3.27,3,0.103,0.55,38,100,84,197,0.69,0,0,0.12,0,0.173,0.44,2.9
Rice,"Rice, brown, cooked, made with butter",56205014,4,0,24.86,5,9.4,1.6,0,0,2.49,2.68,16,0.068,5.7,0.24,68.66,0.847,0.426,1.447,2.83,4,0.103,0.55,38,101,84,212,0.69,16,0,0.12,0,0.173,0.22,0.4
Rice,"Rice, brown, cooked, made with margarine",56205016,14,0,24.88,0,9.2,1.6,0,0,2.489,2.67,18,0.068,5.6,0.23,69.04,0.922,0.959,0.552,2.46,4,0.103,0.55,38,100,84,213,0.69,19,0,0.185,0,0.173,0.59,2.5
Rice,"Rice, brown, cooked, fat added, NS as to fat type",56205017,4,0,24.86,2,9.1,1.6,0,0,2.489,2.67,8,0.067,5.6,0.23,68.55,1.105,0.976,0.83,2.97,3,0.103,0.55,38,100,84,204,0.69,9,0,0.133,0,0.173,0.4,2.1
Rice,"Rice, brown, cooked, no added fat",56205018,0,0,25.45,0,9.2,1.6,0,0,2.548,2.73,0,0.069,5.8,0.24,69.91,0.367,0.364,0.259,0.96,3,0.105,0.56,39,102,86,202,0.71,0,0,0.122,0,0.177,0.17,0.2
Rice,"Rice, cream of, cooked, no added fat",56205050,0,0,15.28,0,1.1,0.1,0,0,1.245,1.17,0,0.022,3.5,0.06,83.14,0.029,0.025,0.025,0.09,4,0.053,5.01,5,22,25,69,0.22,0,0,0.033,0,0.076,0.02,0
Rice,"Rice, cooked, with milk",56205060,4,0,25.05,8,14.9,0.3,0,0,1.168,5.14,58,0.148,5.7,4.92,65.93,0.478,0.11,1.208,2.16,133,0.054,1.03,18,130,184,357,0.7,59,0.31,0.084,0,0.159,0.06,0.2
Rice,"Rice, sweet, cooked with honey",56205070,0,0,31.12,0,2.1,0.4,0,0,1.383,2.52,0,0.014,7,4.89,64.81,0.082,0.071,0.072,0.26,10,0.066,1.14,11,40,36,344,0.47,0,0,0.088,0,0.152,0.04,0
Rice,"Rice, creamed, made with milk and sugar, Puerto Rican style",56205080,2,0,17.46,4,7.6,0.1,0,0,0.505,2.22,25,0.065,2.5,8.76,78.66,0.207,0.047,0.523,0.96,59,0.028,0.45,8,56,80,122,0.31,25,0.19,0.04,0,0.073,0.03,0.1
Rice,"Rice, cream of, cooked, fat added",56205090,7,0,15.03,3,1.4,0.1,0,0,1.225,1.16,14,0.022,3.5,0.06,81.86,0.48,0.272,0.753,1.6,4,0.052,4.93,5,22,25,81,0.22,15,0,0.055,0,0.075,0.2,0.9
Rice,"Rice, cream of, cooked, NS as to fat",56205092,7,0,15.03,3,1.4,0.1,0,0,1.225,1.16,14,0.022,3.5,0.06,81.86,0.48,0.272,0.753,1.6,4,0.052,4.93,5,22,25,81,0.22,15,0,0.055,0,0.075,0.2,0.9
Rice,"Rice, cream of, cooked, made with milk",56205094,11,0,19.76,11,17.9,0.1,0,0,1.332,4.41,71,0.155,5.3,4.81,71.3,0.894,0.335,1.885,3.54,124,0.043,4.93,16,122,178,115,0.62,72,0.52,0.11,0.1,0.127,0.23,1.1
Congee,Congee,56205101,0,0,7.16,0,0.5,0.1,0,0,0.375,0.68,0,0.003,1.9,0.01,91.26,0.022,0.019,0.02,0.07,6,0.026,0.3,4,11,9,253,0.13,0,0,0.024,0,0.041,0.01,0
Yellow rice,"Yellow rice, cooked, NS as to fat",56205130,0,0,19.1,0,2.2,0.5,0,0,0.898,1.8,0,0.029,2.7,0.45,77.09,0.11,0.213,0,0.45,12,0.075,0.62,30,42,195,340,0.32,2,0,0.141,0,0.081,0.06,0.2
Yellow rice,"Yellow rice, cooked, no added fat",56205150,0,0,19.1,0,2.2,0.5,0,0,0.898,1.8,0,0.029,2.7,0.45,77.09,0.11,0.213,0,0.45,12,0.075,0.62,30,42,195,340,0.32,2,0,0.141,0,0.081,0.06,0.2
Yellow rice,"Yellow rice, cooked, fat added",56205170,15,0,18.7,0,2.4,0.4,0,0,0.878,1.76,19,0.03,2.7,0.44,75.54,1.068,0.809,0.375,2.43,11,0.073,0.6,29,41,191,351,0.31,22,0,0.138,0,0.079,0.28,2.4
Rice,"Rice, white, cooked, glutinous",56205190,0,0,20.97,0,2.1,1,0,0,0.288,2.01,0,0.013,5.6,0.05,76.19,0.07,0.069,0.039,0.19,2,0.049,0.14,5,8,10,227,0.41,0,0,0.026,0,0.02,0.04,0
Rice,"Rice, wild, 100%, cooked, NS as to fat",56205205,2,0,20.63,0,9.9,1.7,62,0,1.244,3.86,0,0.084,0.8,0.71,71.46,1.2,1.339,0.424,3.08,3,0.117,0.58,31,79,98,231,1.3,0,0,0.13,0,0.05,0.56,3.7
Rice,"Rice, wild, 100%, cooked, no added fat",56205210,2,0,21.21,0,10.1,1.8,64,0,1.279,3.97,0,0.086,0.8,0.73,73.48,0.05,0.212,0.049,0.34,3,0.12,0.6,32,82,100,238,1.33,0,0,0.134,0,0.052,0.24,0.5
Rice,"Rice, wild, 100%, cooked, fat added",56205215,2,0,20.63,0,9.9,1.7,62,0,1.244,3.86,0,0.084,0.8,0.71,71.46,1.2,1.339,0.424,3.08,3,0.117,0.58,31,79,98,231,1.3,0,0,0.13,0,0.05,0.56,3.7
Rice,"Rice, white and wild, cooked, no added fat",56205300,0,0,17.22,0,2.3,0.5,7,0,1.001,1.82,0,0.016,2.9,0.11,79.54,0.043,0.056,0.038,0.16,9,0.063,0.81,12,34,34,401,0.42,0,0,0.041,0,0.087,0.05,0.1
Rice,"Rice, brown and wild, cooked, no added fat",56205310,0,0,24.9,0,9.3,1.6,8,0,2.384,2.89,0,0.071,5.1,0.3,70.38,0.326,0.344,0.232,0.88,3,0.107,0.56,38,100,87,206,0.79,0,0,0.124,0,0.161,0.18,0.2
Rice,"Rice, white and wild, cooked, fat added",56205320,15,0,20.62,0,3,0.5,9,0,1.197,2.17,19,0.02,3.4,0.13,73.47,0.99,0.653,0.412,2.14,11,0.076,0.98,14,41,41,510,0.5,20,0,0.05,0,0.105,0.28,2.3
Rice,"Rice, white and wild, cooked, NS as to fat",56205330,15,0,20.62,0,3,0.5,9,0,1.197,2.17,19,0.02,3.4,0.13,73.47,0.99,0.653,0.412,2.14,11,0.076,0.98,14,41,41,510,0.5,20,0,0.05,0,0.105,0.28,2.3
Rice,"Rice, brown and wild, cooked, fat added",56205340,0,0,24.31,0,9.1,1.6,8,0,2.327,2.82,0,0.069,5,0.3,68.7,1.315,1.317,0.552,3.24,3,0.105,0.55,37,97,85,202,0.77,0,0,0.121,0,0.157,0.45,3
Rice,"Rice, brown and wild, cooked, NS as to fat",56205350,15,0,19.81,0,6.5,1,9,0,1.701,2.26,19,0.029,3.9,0.25,73.52,1.175,0.833,0.502,2.69,6,0.093,0.35,34,82,69,510,0.72,20,0,0.115,0,0.099,0.38,2.5
Rice,"Rice, white, cooked with fat, Puerto Rican style",56205410,0,0,31.9,0,2.3,0.5,0,0,1.673,2.84,0,0.018,6,0.05,57.33,2.612,2.558,0.898,6.3,14,0.091,1.64,11,44,44,506,0.44,0,0,0.062,0,0.184,0.75,7.2
Cream of wheat,"Cream of wheat, NS as to regular, quick, or instant, NS as to fat",56206990,7,0,10.39,3,3.5,0.5,2,0,0.514,1.44,15,0.025,2.7,0.03,86,0.501,0.371,0.795,1.79,86,0.037,3.69,5,15,16,85,0.13,16,0,0.037,0,0.054,0.2,1
Cream of wheat,"Cream of wheat, NS as to regular, quick, or instant, no added fat",56207000,0,0,10.57,0,3.2,0.5,2,0,0.522,1.45,0,0.025,2.8,0.03,87.41,0.028,0.115,0.033,0.21,87,0.037,3.76,5,15,16,72,0.13,0,0,0.013,0,0.055,0.02,0.1
Cream of wheat,"Cream of wheat, NS as to regular, quick, or instant, fat added",56207005,7,0,10.39,3,3.5,0.5,2,0,0.514,1.44,15,0.025,2.7,0.03,86,0.501,0.371,0.795,1.79,86,0.037,3.69,5,15,16,85,0.13,16,0,0.037,0,0.054,0.2,1
Cream of wheat,"Cream of wheat, regular or quick, made with water, NS as to fat",56207015,7,0,10.39,3,3.5,0.5,2,0,0.514,1.44,15,0.025,2.7,0.03,86,0.501,0.371,0.795,1.79,86,0.037,3.69,5,15,16,85,0.13,16,0,0.037,0,0.054,0.2,1
Cream of wheat,"Cream of wheat, regular or quick, made with water, no added fat",56207016,0,0,10.57,0,3.2,0.5,2,0,0.522,1.45,0,0.025,2.8,0.03,87.41,0.028,0.115,0.033,0.21,87,0.037,3.76,5,15,16,72,0.13,0,0,0.013,0,0.055,0.02,0.1
Cream of wheat,"Cream of wheat, regular or quick, made with water, fat added",56207017,7,0,10.39,3,3.5,0.5,2,0,0.514,1.44,15,0.025,2.7,0.03,86,0.501,0.371,0.795,1.79,86,0.037,3.69,5,15,16,85,0.13,16,0,0.037,0,0.054,0.2,1
Cream of wheat,"Cream of wheat, regular or quick, made with milk, NS as to fat",56207021,11,0,15.35,11,20.8,0.5,2,0,0.626,4.84,75,0.165,4.7,5.01,74.94,0.934,0.437,1.98,3.82,211,0.028,3.69,16,120,176,120,0.55,76,0.54,0.095,0.1,0.11,0.23,1.2
Cream of wheat,"Cream of wheat, regular or quick, made with milk, no added fat",56207022,4,0,15.62,9,20.8,0.5,2,0,0.636,4.91,61,0.167,4.7,5.1,76.15,0.47,0.182,1.239,2.27,214,0.028,3.76,16,122,178,108,0.56,61,0.55,0.073,0.1,0.111,0.05,0.3
Cream of wheat,"Cream of wheat, regular or quick, made with milk, fat added",56207023,11,0,15.35,11,20.8,0.5,2,0,0.626,4.84,75,0.165,4.7,5.01,74.94,0.934,0.437,1.98,3.82,211,0.028,3.69,16,120,176,120,0.55,76,0.54,0.095,0.1,0.11,0.23,1.2
Cream of wheat,"Cream of wheat, regular or quick, made with non-dairy milk, NS as to fat",56207025,8,0,14.2,3,12.2,0.7,2,0,0.688,2.5,93,0.088,3.5,3.11,79.31,0.994,0.786,1.036,2.98,249,0.09,4.01,12,34,97,142,0.24,94,0.29,0.046,0,0.063,2.03,1.9
Cream of wheat,"Cream of wheat, regular or quick, made with non-dairy milk, no added fat",56207026,1,0,14.46,0,12.1,0.7,2,0,0.7,2.53,80,0.089,3.6,3.17,80.6,0.531,0.537,0.279,1.42,253,0.091,4.09,12,34,98,130,0.24,80,0.29,0.022,0,0.064,1.88,1
Cream of wheat,"Cream of wheat, regular or quick, made with non-dairy milk, fat added",56207027,8,0,14.2,3,12.2,0.7,2,0,0.688,2.5,93,0.088,3.5,3.11,79.31,0.994,0.786,1.036,2.98,249,0.09,4.01,12,34,97,142,0.24,94,0.29,0.046,0,0.063,2.03,1.9
Cream of wheat,"Cream of wheat, instant, made with water, no added fat",56207030,0,0,14.42,0,3.3,0.5,2,0,2.436,1.52,193,0.166,2.9,3.64,83.46,0.028,0.111,0.032,0.21,54,0.039,4.11,6,15,17,85,0.15,193,0,0.256,0,0.173,0.02,0.1
Wheat,"Wheat, cream of, cooked, made with milk and sugar, Puerto Rican style",56207050,3,0,18.84,7,16.6,0.4,1,0,0.483,4.01,51,0.14,3.8,11.08,74.22,0.396,0.142,1.049,1.93,173,0.021,2.78,13,102,150,140,0.46,52,0.39,0.057,0.1,0.086,0.04,0.2
Cream of wheat,"Cream of wheat, instant, made with water, fat added",56207060,8,0,14.06,3,3.6,0.5,2,0,2.376,1.5,205,0.163,2.8,3.55,81.94,0.585,0.413,0.93,2.07,53,0.038,4.01,6,15,17,100,0.15,206,0,0.278,0,0.169,0.23,1.2
Cream of wheat,"Cream of wheat, instant, made with water, NS as to fat",56207070,8,0,14.06,3,3.6,0.5,2,0,2.376,1.5,205,0.163,2.8,3.55,81.94,0.585,0.413,0.93,2.07,53,0.038,4.01,6,15,17,100,0.15,206,0,0.278,0,0.169,0.23,1.2
Cream of wheat,"Cream of wheat, instant, made with milk, fat added",56207094,12,0,17.96,10,17.2,0.5,2,0,2.464,4.17,252,0.273,4.4,7.46,73.25,0.925,0.465,1.861,3.67,151,0.031,4.01,14,97,142,128,0.48,253,0.43,0.324,0.1,0.212,0.26,1.3
Cream of wheat,"Cream of wheat, instant, made with milk, no added fat",56207095,3,0,18.41,7,17.3,0.5,2,0,2.526,4.26,241,0.279,4.5,7.65,74.55,0.377,0.164,0.987,1.85,154,0.032,4.11,15,99,145,114,0.49,241,0.44,0.303,0.1,0.217,0.04,0.2
Cream of wheat,"Cream of wheat, instant, made with milk, NS as to fat",56207096,12,0,17.96,10,17.2,0.5,2,0,2.464,4.17,252,0.273,4.4,7.46,73.25,0.925,0.465,1.861,3.67,151,0.031,4.01,14,97,142,128,0.48,253,0.43,0.324,0.1,0.212,0.26,1.3
Cream of wheat,"Cream of wheat, instant, made with non-dairy milk, NS as to fat",56207101,9,0,17.06,3,10.5,0.6,2,0,2.513,2.33,267,0.213,3.4,5.98,76.69,0.973,0.74,1.12,3.01,181,0.08,4.26,11,30,81,145,0.23,268,0.22,0.285,0,0.176,1.67,1.9
Cream of wheat,"Cream of wheat, instant, made with non-dairy milk, no added fat",56207102,0,0,17.49,0,10.4,0.6,2,0,2.576,2.38,256,0.217,3.5,6.13,78.07,0.426,0.446,0.226,1.17,186,0.082,4.37,12,30,82,132,0.24,256,0.23,0.263,0,0.18,1.49,0.8
Cream of wheat,"Cream of wheat, instant, made with non-dairy milk, fat added",56207103,9,0,17.06,3,10.5,0.6,2,0,2.513,2.33,267,0.213,3.4,5.98,76.69,0.973,0.74,1.12,3.01,181,0.08,4.26,11,30,81,145,0.23,268,0.22,0.285,0,0.176,1.67,1.9
Bulgur,"Bulgur, no added fat",56207110,1,0,18.48,0,6.9,4.5,54,0,0.994,3.06,0,0.028,0.6,0.1,77.33,0.031,0.097,0.042,0.24,10,0.075,0.96,32,40,68,219,0.57,0,0,0.083,0,0.057,0.01,0.5
Bulgur,"Bulgur, fat added",56207120,41,0,17.32,0,7.1,4.2,50,0,0.93,2.87,51,0.028,0.6,0.09,74.71,1.305,1.837,0.836,4.17,11,0.07,0.89,30,38,65,249,0.53,54,0,0.324,0,0.053,1.4,7.1
Bulgur,"Bulgur, NS as to fat",56207130,1,0,18.48,0,6.9,4.5,54,0,0.994,3.06,0,0.028,0.6,0.1,77.33,0.031,0.097,0.042,0.24,10,0.075,0.96,32,40,68,219,0.57,0,0,0.083,0,0.057,0.01,0.5
Couscous,"Couscous, plain, cooked",56207160,0,0,23.11,0,3.3,1.4,25,0,0.978,3.77,0,0.027,27.4,0.1,72.23,0.022,0.064,0.029,0.16,8,0.041,0.38,8,22,58,189,0.26,0,0,0.051,0,0.063,0.13,0.1
Whole wheat cereal,"Whole wheat cereal, cooked, NS as to fat",56207190,7,0,10.21,3,3.5,1.3,28,0,0.599,1.53,15,0.037,9.6,0.06,85.86,0.511,0.395,0.803,1.86,9,0.069,0.44,18,49,51,84,0.37,16,0,0.072,0,0.044,0.36,1.3
Whole wheat cereal,"Whole wheat cereal, cooked, no added fat",56207200,0,0,10.39,0,3.2,1.3,28,0,0.609,1.55,0,0.037,9.8,0.06,87.27,0.039,0.139,0.041,0.28,9,0.07,0.44,18,50,51,71,0.38,0,0,0.049,0,0.044,0.18,0.3
Whole wheat cereal,"Whole wheat cereal, cooked, fat added",56207210,7,0,10.21,3,3.5,1.3,28,0,0.599,1.53,15,0.037,9.6,0.06,85.86,0.511,0.395,0.803,1.86,9,0.069,0.44,18,49,51,84,0.37,16,0,0.072,0,0.044,0.36,1.3
Wheat cereal,"Wheat cereal, chocolate flavored, cooked",56207370,0,0,10.96,0,3.3,1.8,28,0,0.625,1.79,0,0.04,9.7,0.08,85.52,0.104,0.142,0.156,0.47,11,0.123,0.63,25,59,72,337,0.47,0,0,0.049,0,0.044,0.18,0.4
Oat bran cereal,"Oat bran cereal, cooked, no added fat",56208500,0,0,12.28,0,6,2.9,30,0,0.156,3.21,0,0.037,8.4,0.27,82.4,0.441,0.513,0.246,1.3,14,0.081,0.95,45,129,100,69,0.59,0,0,0.028,0,0.174,0.19,0.6
Oat bran cereal,"Oat bran cereal, cooked, fat added",56208510,7,0,12.08,3,6.2,2.8,30,0,0.154,3.17,14,0.037,8.3,0.26,81.14,0.885,0.751,0.971,2.79,14,0.08,0.94,44,128,99,81,0.58,15,0,0.05,0,0.171,0.36,1.5
Oat bran cereal,"Oat bran cereal, cooked, NS as to fat",56208520,7,0,12.08,3,6.2,2.8,30,0,0.154,3.17,14,0.037,8.3,0.26,81.14,0.885,0.751,0.971,2.79,14,0.08,0.94,44,128,99,81,0.58,15,0,0.05,0,0.171,0.36,1.5
Cream of rye,Cream of rye,56209000,0,0,8.86,0,2.4,1.4,22,0,0.183,1.28,0,0.012,1.7,0.13,89.1,0.022,0.082,0.021,0.18,6,0.045,0.28,8,25,43,139,0.26,0,0,0.028,0,0.027,0.17,0.7
Cereal,"Cereal, nestum",56210000,0,0,11.36,0,6.8,1.7,27,0,0.17,2.21,0,0.023,4.8,0.17,84.77,0.332,0.386,0.186,1.09,12,0.072,0.68,24,65,58,70,0.62,0,0,0.015,0,0.062,0.07,0.3
Cereal,"Cereal, oat, NFS",57000100,0,0,73.2,0,26.2,10.1,159,0,17.9,12.4,990,0.1,24.9,4.5,3.76,2.3,2.4,1.6,6.6,357,0.387,28.9,114,357,633,497,13.4,990,6.77,1.79,21.4,1.3,0.41,2
Cereal,"Cereal, ready-to-eat, NFS",57100100,6,10,79.47,0,18.2,7.1,250,0,21.567,9.05,799,1.126,16.4,22.17,3.55,1.373,1.486,0.938,4.81,292,0.246,25.44,79,269,416,514,11.41,800,7.36,2.403,22.1,1.667,0.35,1.7
Cereal (Kellogg's All-Bran),Cereal (Kellogg's All-Bran),57101000,4,0,74.24,0,49.4,29.3,192,0,14.8,13.14,522,2.71,9.4,15.69,2.12,0.89,2,1.1,4.9,389,1.04,17.6,362,1150,1020,258,12.4,522,18.8,12,20,2.27,1.19,5.2
Cereal (Post Alpha-Bits),Cereal (Post Alpha-Bits),57103000,16,0,80.3,0,25.6,7.1,334,0,16.7,10,739,1.4,20.9,21,1.2,1.5,1.8,1.1,4.6,35,0.3,30,99,309,267,592,5,741,5,1.7,20,1.3,0.31,1.4
Cereal (General Mills Cheerios Apple Cinnamon),Cereal (General Mills Cheerios Apple Cinnamon),57103100,3,2,79.9,0,17.7,7.3,104,0,16.7,8.3,498,1.39,18.8,34.2,2.29,2.79,1.89,1.1,6.09,333,0.251,15,80,267,248,390,12.5,498,5,1.66,20,1.29,0.68,3.1
Cereal (Kellogg's Apple Jacks),Cereal (Kellogg's Apple Jacks),57104000,15,0,88.2,0,7.5,9.3,276,0,17.9,5.1,526,1.52,5.6,43.7,2.5,0.6,0.9,1.9,3.4,12,0.098,16.1,29,70,112,466,5.4,527,5.4,1.79,54,1.34,0.12,0.4
Cereal (Post Great Grains Banana Nut Crunch),Cereal (Post Great Grains Banana Nut Crunch),57106050,7,0,70.9,0,20.3,11.2,124,0,8.5,9.8,377,0.7,32,17.5,5.6,3.78,3.44,1.1,8.8,44,0.36,28,98,279,349,238,2.5,378,2.5,0.8,0.1,0.6,1.64,3.6
Cereal (General Mills Cheerios Banana Nut),Cereal (General Mills Cheerios Banana Nut),57106060,54,0,84.69,0,14.7,6.1,811,0,17.89,5.5,500,1.5,11,33.09,2.2,1.2,1.89,0.69,4,357,0.166,16.1,57,214,255,533,13.39,506,5.4,1.78,53.6,1.29,0.53,1.2
Cereal (General Mills Cheerios Berry Burst),Cereal (General Mills Cheerios Berry Burst),57106260,12,0,80.5,0,27.4,7.6,262,0,18.5,8.8,548,1.6,18.5,27,2.04,1.6,1.6,1,4.5,370,0.253,16.7,89,222,230,639,13.9,549,5.6,1.852,22.2,1.4,0.44,4.1
Cereal (Quaker Cap'n Crunch),Cereal (Quaker Cap'n Crunch),57117000,67,0,85.51,0,8.6,2.5,645,0,21.465,4.39,0,1.822,6.5,44.32,2.5,0.639,0.747,3.346,5.12,11,0.111,19.42,55,167,186,754,16.16,7,0,2.138,0,1.614,0.62,0.6
Cereal (Quaker Christmas Crunch),Cereal (Quaker Christmas Crunch),57117500,32,0,85.92,0,8.6,2.6,521,0,21.736,4.44,24,1.846,6.5,44.31,2.5,0.627,0.751,3.081,4.83,11,0.151,19.78,55,168,186,724,16.36,27,0,2.179,0.1,1.635,0.42,1.1
Cereal (Quaker Cap'n Crunch's Crunchberries),Cereal (Quaker Cap'n Crunch's Crunchberries),57119000,89,0,85.93,0,8.6,2.6,538,0,20.75,4.45,0,1.8,10.4,44.2,2.5,0.63,0.75,3.08,4.83,11,0.119,19.8,55,168,187,725,15.56,7,0,2.14,0.1,1.6,0.63,0.6
Cereal (Quaker Cap'n Crunch's Peanut Butter Crunch),Cereal (Quaker Cap'n Crunch's Peanut Butter Crunch),57120000,68,0,78.65,0,14.7,2.7,850,0,20.36,7.1,0,1.732,7.5,33.36,2.5,2.641,2.148,3.92,9.23,9,0.111,18.36,69,194,236,742,15.29,8,0,2.038,0,1.53,0.61,0.2
